-2.6212,-4.4295
2.3018,-0.60971
-0.19118,3.5591
-0.53612,-1.6661
0.020534,-0.57476
-1.8341,-0.071345
1.1329,-2.3857
0.23748,2.1991
0.53961,-0.11601
-1.7847,0.091244
1.5636,-1.9251
3.0251,2.9966
-3.1329,0.80401
2.4688,-4.1821
1.2581,3.9525
0.89616,-0.14879
-1.5931,-0.22934
3.9721,-1.3824
0.40323,5.0156
-1.315,-2.3836
-2.4759,-1.8314
3.2173,-0.80232
2.6282,4.8709
-3.6512,-0.56513
-1.7059,-5.2764
2.373,0.20822
2.9794,4.0713
-0.67,1.4699
-3.0181,-3.4852
3.2504,-2.5284
0.80249,4.554
-2.7835,-1.7924
3.6395,-2.2849
0.56269,5.0304
-1.4859,-0.752
-1.0288,-1.0967
3.6008,0.38078
-1.5544,3.979
-4.8245,-4.1715
0.97202,-4.22
-1.2179,3.1356
-0.7235,-1.6124
4.1322,-0.40526
-1.4183,4.2416
-0.35005,-2.9498
3.6517,0.585
-0.85931,3.4512
-1.9436,-2.5816
0.29324,-1.1365
0.4108,-0.017545
4.3979,1.749
-3.0446,3.7838
-5.2809,-6.341
2.9681,-3.9035
3.5364,6.9731
-3.3267,2.5758
-2.6261,-6.0456
3.469,0.42155
1.3191,4.5062
-5.7481,-2.0419
1.9432,-6.202
0.56562,4.3109
2.4857,0.34062
0.34977,2.3502
-1.1513,-0.79092
-1.2397,-1.9958
0.58744,-0.0054601
-2.5765,0.55091
-0.45359,-3.5796
1.5621,0.4832
2.4391,2.561
-2.5782,0.71015
1.4468,-3.2111
-0.71098,2.4425
1.1261,-1.2038
2.4908,2.4498
-2.1532,1.842
0.045272,-3.1258
0.16217,2.0448
-1.1156,-0.54357
0.90215,-1.1116
5.6557,2.0199
-0.69884,5.0247
-1.2937,-3.9179
1.1409,-0.27049
-0.62454,1.2433
-3.3878,-2.4127
1.5566,-2.4678
3.7206,2.9959
-3.1855,3.1677
-0.23642,-4.973
1.3795,1.3225
2.4555,2.3719
-2.1986,1.9352
2.1239,-4.5749
0.49383,3.364
0.719,-0.71485
-2.216,-0.18942
-0.8115,-2.2489
-1.039,-0.33874
-0.73695,0.043216
1.0074,0.066669
-0.27359,0.9155
-2.0292,-0.89552
3.3149,-1.5341
-0.75301,3.4831
-1.083,-2.9314
-1.8726,-1.2532
0.73982,-0.94961
1.6598,1.0225
-2.6125,1.318
0.45005,-2.1547
0.79796,1.9746
-2.2298,0.095415
2.063,-1.6374
0.83619,4.1142
-2.9109,-1.8535
-0.28838,-2.932
2.0444,1.0641
-4.147,0.61795
-1.2077,-5.1726
2.6639,0.99637
0.14956,3.3279
-0.63657,-1.5725
-0.72479,-0.84967
1.4515,-0.12527
-0.97127,1.93
0.67722,-2.1693
-2.3153,1.1031
4.0493,-1.7404
-1.2846,4.2219
-2.4823,-3.3264
-0.084228,-1.5619
-0.89304,1.7446
2.5302,0.18995
-2.1867,2.418
-1.0146,-4.6833
1.6021,0.6831
1.3906,1.8348
2.9072,1.2466
-1.3296,1.6357
-3.4157,-3.184
6.8071,-1.515
-1.3705,7.8421
-3.9023,-5.1821
-0.40416,-4.1359
-2.0007,0.55985
1.049,-0.68599
0.53852,2.3963
2.6034,-0.093604
-2.2471,2.0412
0.39415,-3.1507
4.2736,2.347
-0.4263,5.2438
-1.3575,-3.8532
1.0797,-1.1639
0.24532,2.0703
0.52541,1.2065
-0.61691,1.1592
-1.5332,-0.88864
0.90273,-1.5922
0.3439,1.6597
1.9555,0.37935
-4.3412,0.7726
-1.262,-5.7576
0.18757,1.2366
1.4132,1.8195
-1.4872,1.7953
0.29751,-2.1377
3.8252,1.9229
0.12238,3.1737
-1.9915,-2.9105
-1.4767,-2.6748
5.3727,0.39594
-1.6359,5.3386
-3.5874,-5.5749
4.9577,-1.7936
-1.7264,7.3272
-3.1937,-4.1376
0.73012,-2.2985
1.5966,1.847
0.42586,1.551
-2.2268,-1.6866
1.1602,-2.0015
-0.86973,2.2362
-4.2417,-2.7848
2.0503,-3.771
1.9077,5.1241
1.7933,1.2716
-1.8086,0.71522
2.1899,-2.0412
3.3747,3.6201
-3.4476,1.2572
0.9737,-5.5248
2.6613,3.5673
-2.37,1.9801
0.064639,-3.4245
-1.2393,1.2278
0.64337,-0.70285
0.45078,1.9181
1.8688,0.073808
-0.52067,2.2786
2.0942,-0.61853
-2.1995,2.6517
-6.5266,-3.9047
6.2318,-4.1637
3.0382,10.378
-1.5238,-0.016173
-2.2884,-3.422
-0.94289,-2.1855
-0.12044,-0.16299
0.1569,0.12777
0.34456,0.59383
-0.92843,0.1945
2.2566,-1.9973
-0.91197,2.1071
-0.40269,-2.7638
-3.5244,-0.27551
2.0268,-3.4526
1.6751,4.7803
-2.2657,0.36465
-1.3723,-3.0025
0.82462,-1.1028
-2.3062,0.9392
0.75752,-2.4032
-4.8453,0.97839
2.559,-4.3252
2.427,4.4342
-2.107,0.50126
0.41137,-2.2765
-0.30599,1.5775
-0.744,-1.9609
2.4563,-1.3738
-1.4661,1.9203
0.30363,-2.9994
-0.51979,0.35238
-1.5811,-0.20928
1.9391,-0.59288
2.4736,3.1395
0.50245,1.6613
-2.9137,-0.94982
4.8405,-3.4985
0.95306,6.1237
-1.0983,-1.394
0.65442,-1.7793
-0.57942,0.72716
-2.2905,-1.8642
3.1446,-1.2418
0.86854,4.634
-2.5049,-0.92736
0.3364,-3.0762
-2.128,1.2257
-0.16659,-2.726
0.41771,0.99577
-1.2461,-1.1305
0.97729,-1.5179
-1.2209,1.8841
1.3658,-1.8841
1.3651,2.8402
-1.9773,0.85936
-1.4542,-2.5344
0.71067,-0.10546
2.6111,2.2918
0.3112,2.7284
0.32988,-0.75557
-1.5761,-0.26121
-0.020871,-2.197
-6.1617,-1.4193
3.3675,-5.529
4.8744,7.076
-4.0924,2.0457
-2.9462,-7.5299
3.8447,0.63804
-2.0968,5.8497
-1.2208,-4.5925
2.7938,-0.10335
-3.1431,2.7143
2.054,-3.0569
0.41862,3.7102
-1.1575,-1.3217
1.7991,-1.0395
-2.1802,2.6589
-1.0615,-3.2113
2.8181,1.5533
0.89908,3.1071
-0.11448,-1.145
0.11557,-0.40549
0.26821,0.071388
-2.6288,-0.57342
3.7869,-2.2338
-1.1078,5.1614
-2.6468,-3.9569
5.0913,-1.0561
2.5031,6.5402
-6.0512,-1.6652
4.8309,-6.3263
4.175,8.9975
-5.921,0.5293
-0.43522,-7.7635
1.6621,3.6652
1.1259,2.5995
-2.7022,-0.023934
1.7255,-1.763
1.6814,3.399
-2.9397,0.33207
0.38754,-3.9119
-0.43509,2.5255
-2.6315,-1.1464
-1.3612,-2.8488
4.5642,0.95468
-2.4499,4.1579
0.072261,-4.7176
-0.71945,1.6354
-0.44375,-0.72472
-1.0347,0.3074
0.93669,-0.45052
0.093104,1.0238
-0.35774,-0.23025
4.4822,1.0974
-5.4539,3.1953
-1.1504,-7.6232
2.3261,2.835
-2.3594,2.2864
-2.4818,-5.1509
1.597,-1.0361
0.13674,3.2806
0.53734,0.13708
1.7358,0.27582
-0.14345,0.86045
-2.5651,-1.9595
1.7858,-2.4432
-2.3399,2.4632
-1.3146,-4.2056
3.2723,-0.038213
-0.20181,4.688
-5.4357,-3.3012
0.81413,-4.1043
2.1793,3.7323
-0.50312,2.4243
-0.77121,-0.93471
2.1158,-0.67123
-0.056339,2.8693
0.10222,-0.66467
4.7435,0.87612
0.76377,4.71
-3.3616,-1.5578
-0.018899,-3.8031
0.60734,0.9649
0.065086,0.13043
1.5314,-0.0063513
2.212,1.6671
-2.907,0.59724
-1.2428,-4.0835
0.20338,-0.56692
3.486,1.1933
1.6175,4.0197
-1.582,-0.46129
-0.80816,-2.5253
-0.94765,0.5682
-3.4743,-1.2288
2.1325,-1.4607
2.6298,4.883
0.080929,1.8938
-1.0522,-1.9076
0.93052,-1.614
2.5627,2.8166
-2.2466,1.645
1.4242,-3.9238
1.6581,2.5981
-2.471,1.2197
-1.9533,-3.8014
-1.251,-0.3892
1.5248,-0.31724
-0.15415,2.4087
-2.1144,-1.3946
3.0114,-1.9523
0.30674,4.462
-0.26032,-1.1246
-0.9416,0.017959
2.9194,-0.7058
4.432,4.5581
-3.7744,2.6361
-1.1991,-6.618
3.5663,0.93563
0.68267,4.1913
-6.6446,-2.3765
-0.030801,-6.5363
3.2399,3.6761
-0.75629,3.1438
-3.5857,-3.5307
0.80535,-2.7233
1.8705,3.7094
-4.7995,0.7208
0.48371,-4.443
-1.4856,2.3161
-4.2277,-1.7432
-0.92559,-4.5443
2.7566,1.4364
0.45352,2.9169
-0.9327,-1.6475
-5.9924,-2.9089
2.5373,-6.2134
2.4206,6.3399
-1.6003,1.3065
1.5658,-1.7875
1.1873,2.7263
2.9479,1.4448
-0.14647,2.8121
-2.9132,-1.9525
2.9533,-3.0655
3.0959,5.5404
-3.2085,1.4258
2.0557,-4.7348
3.7434,4.7962
-3.3255,2.7275
2.118,-5.4507
0.96531,3.7457
-1.7331,-0.78919
-2.6471,-2.5714
0.1248,-1.5742
-2.3023,0.71413
0.20485,-1.9892
4.6678,1.8181
-1.2106,4.458
-2.8331,-4.7863
2.0843,-1.4079
1.5453,3.4418
-1.0968,0.38862
-0.30602,-1.6132
-1.5611,0.46136
-0.61352,-0.63619
3.3593,0.95276
-0.71607,3.3877
-0.59812,-3.0448
0.5265,-0.24919
-0.79262,0.21577
0.76466,-1.3449
-1.4623,1.4246
-2.4147,-3.2853
2.7159,-2.5604
-0.22527,4.4417
-2.2197,-2.3363
2.9063,-1.2574
2.4735,3.806
-3.1594,0.7644
-0.31588,-3.3528
-0.58946,0.61893
-2.1909,-0.91497
0.1736,-1.6804
-1.4102,0.51658
2.4984,-0.43152
-5.9884,1.8311
2.4563,-6.6194
2.2559,5.3826
-0.099098,1.4544
1.1813,-1.1069
4.0079,2.0786
-1.3419,2.7594
-4.3397,-4.0093
1.9359,-3.0211
1.583,4.7879
-1.1752,0.66178
-0.824,-2.6297
1.5019,0.33549
-1.7391,2.1225
-0.094932,-2.3753
0.1036,0.55292
0.023339,-0.40621
-2.4698,-0.20949
0.26449,-2.3147
-0.5314,0.94788
-2.4154,-0.94372
-2.3568,-3.0011
1.1371,-1.7453
-1.7398,1.6647
2.0582,-1.5021
-2.8618,2.6403
1.887,-3.3479
1.3884,2.7843
-1.4532,0.6046
-0.6674,-2.4719
6.4101,1.6524
-2.5412,5.9389
-2.3598,-6.4091
4.1434,0.08711
-2.3727,6.1318
-1.4562,-4.2127
0.27364,-0.024176
3.4418,1.8051
-3.6742,2.6249
-0.29366,-5.405
1.8527,1.6734
0.078731,1.0422
-0.87749,-0.17742
0.65117,-0.29775
-1.8512,0.2542
-0.28574,-2.5604
-2.5271,0.44566
0.13827,-2.4515
2.158,1.9527
-0.50464,1.7536
-2.69,-1.4552
2.588,-0.68783
-1.6196,4.8577
-4.0634,-4.0036
3.7999,-1.9237
-1.6078,5.384
-2.456,-3.8465
2.8105,-0.66136
-3.0204,3.4669
-1.3706,-5.1036
0.59604,0.58772
-0.46851,1.4531
-0.57,-0.86555
-7.892,-2.1379
0.96327,-7.0254
4.2724,6.3332
0.17629,4.3682
1.6648,-1.246
-3.3759,1.0033
-2.5731,-3.0208
-0.23633,-0.70417
0.15517,1.2688
2.5001,0.7933
-0.13551,2.4283
-0.28038,-0.94175
0.18315,-0.86098
0.10195,-0.76364
-1.8155,-0.091525
1.1434,-1.8166
-2.1206,1.8032
1.9439,-2.5478
-1.7237,3.1938
-2.9441,-3.6819
-1.1404,-2.2205
-0.58023,0.07486
-0.42209,-0.30802
-0.26442,0.096368
-1.6075,-0.58941
-3.0164,-3.016
-0.91879,-2.7966
-1.2991,0.82958
2.3858,-0.91509
-2.2721,2.3788
1.9855,-2.571
0.11625,2.7092
-1.4706,-1.4767
1.6072,-0.52421
-0.94671,2.345
-1.0134,-2.3796
3.117,-0.8396
-2.0084,2.8967
1.2407,-2.6177
2.8996,3.17
-3.9653,1.5022
3.3357,-5.2741
3.1059,5.2374
-0.94746,1.1784
-1.5907,-2.7402
0.75467,-1.6932
1.4439,2.472
0.139,1.6093
3.8923,1.1385
-2.667,3.4562
-1.5731,-5.1155
3.205,-0.10991
0.82881,4.1461
-3.7562,-0.6316
-0.43454,-3.9705
2.0744,2.568
1.9236,3.0192
-1.0706,1.0761
3.8298,-1.394
-1.2091,3.8975
-1.1581,-3.5034
0.1616,0.21288
-0.43805,0.68497
1.5322,-0.7023
-0.10353,1.5894
-2.7652,-1.6027
2.7122,-2.269
-0.19645,4.162
-3.4701,-2.291
2.467,-2.7086
-1.9973,3.0658
-2.7977,-4.5356
1.577,-1.3688
-0.42286,2.5196
0.43708,-1.2787
-4.6813,-0.47131
1.46,-4.5784
0.24741,3.4637
4.0558,0.95901
0.0074807,3.5272
-3.4654,-2.7227
0.24133,-4.2395
1.197,2.0347
2.8567,1.3479
-2.5417,1.7226
0.72785,-3.8365
1.0282,2.1505
-0.3897,1.1262
-2.1274,-0.4807
0.85797,-2.6333
0.76286,2.1626
1.061,0.90702
2.3093,0.22455
1.3361,1.4761
-0.59723,0.10487
0.57837,-0.64536
-0.28519,0.6024
-0.44512,-1.0996
0.2049,0.012306
-0.086425,0.43847
0.62964,-0.59988
1.2883,1.4003
0.32459,0.62827
1.6503,-0.22678
0.23885,2.2743
-3.0116,-0.70609
0.76436,-3.2064
0.4039,2.2832
1.88,-0.26454
1.0045,2.4522
-4.5924,-0.15571
-0.89334,-4.4452
0.26921,1.8506
0.66291,1.1521
0.14455,0.36069
1.1439,-0.85085
1.9274,0.94873
-0.87276,1.1904
0.037438,-1.7904
-2.6352,0.11909
-0.26658,-2.8234
1.0709,1.3454
1.2073,1.607
0.59921,1.7801
-1.8019,-0.82576
-3.1557,-3.9688
1.0501,-2.6176
0.97597,3.3079
-2.0386,0.74562
1.0216,-2.6529
0.12434,2.4422
-2.1621,-0.43465
1.8324,-1.4845
-0.17857,2.4079
3.9286,-0.17962
2.1999,4.5827
-3.9687,-0.31751
1.4625,-3.9546
1.9699,4.0477
-3.5396,0.60742
0.57502,-3.9351
1.2299,2.5419
-0.6467,-0.34665
-1.2019,-1.6064
2.0887,-0.36836
0.32819,2.9772
-1.6182,-0.83835
-0.63474,-2.2277
2.9988,0.37061
0.064404,3.6677
-2.2363,-2.534
6.3297,-1.6901
3.9355,8.436
-2.4275,0.38602
-1.2196,-4.8868
-2.3671,-0.62881
4.5527,-0.91497
-0.3317,5.9404
-1.3734,-2.4056
-1.7258,-2.2726
2.6654,-1.3663
1.2717,3.9693
-1.6281,-0.56658
1.4579,-2.0469
-0.58961,2.1516
-0.34354,-0.9376
0.37625,-1.1701
3.6167,1.2079
-0.45409,3.945
0.22451,-1.9418
2.849,1.9987
-3.4213,2.7677
1.8021,-5.2568
1.847,3.5446
0.081253,0.93285
-2.0613,-1.3318
2.3079,-1.9855
2.638,2.8402
-1.2864,0.71348
0.93031,-1.9047
-1.5161,1.5615
1.0822,-2.2086
1.512,1.878
-5.3476,0.43498
5.2315,-4.4767
2.8633,9.2434
-3.4261,-0.4936
0.18853,-5.4371
0.30285,2.6421
1.3329,0.28688
-2.064,0.33219
-1.1489,-3.099
0.61917,-0.21184
-3.4729,0.22078
1.178,-2.5429
-0.50363,2.1514
-2.3328,-2.1084
1.8449,-1.8774
2.3457,2.3048
0.70768,1.3649
-2.4251,-1.1801
3.1699,-2.6645
-0.24744,4.7795
-0.92771,-1.8272
-2.1719,-0.89356
5.7412,-0.19419
4.088,6.8727
-5.2215,0.56473
1.1926,-7.6228
-2.7105,3.4612
0.65129,-1.5181
2.9031,3.1843
-1.0012,2.2093
-1.1313,-2.9626
-1.1006,-0.87097
-0.14707,0.024373
-0.48282,0.2811
0.54832,0.94133
5.6853,0.79076
-4.1708,4.3855
-5.1369,-8.654
4.9252,-2.968
0.65602,7.049
0.67797,-1.9781
0.76747,0.44394
-2.4249,0.46538
-2.3231,-2.8048
3.1946,-0.64831
2.05,5.3528
-3.3443,0.10108
1.0296,-4.072
2.9657,3.6184
-3.0489,1.6751
-1.1564,-4.5906
3.2021,0.9151
0.43468,4.2135
-3.3002,-2.3726
1.9869,-2.6844
2.7932,4
-0.16358,2.3013
-3.8123,-2.041
0.39549,-3.0953
1.5257,2.7166
0.75121,2.1566
0.35744,-0.7167
-0.5671,-0.54677
0.070392,-0.53053
0.63552,0.20469
0.75392,0.51956
0.7599,0.45398
-3.5067,-0.73402
-1.8636,-4.8826
3.0352,0.23871
0.023552,4.068
1.6786,-1.1186
-0.23979,2.0112
-2.6384,-2.2907
1.0887,-3.0742
-0.27238,1.5527
-2.2018,-0.63469
-3.1214,-3.3751
2.7476,-1.7484
0.88381,4.6298
-1.179,-0.87362
-1.7761,-1.1346
0.84007,-1.4228
-1.2458,1.6677
-0.25056,-1.9624
2.5292,1.6337
-2.7979,1.5954
0.21984,-3.9323
2.3995,2.3991
3.1463,3.5706
-5.5488,0.80783
2.8116,-7.1648
4.4541,6.1324
-3.995,2.1413
2.2826,-5.5465
1.1927,4.6501
-3.2573,-0.59749
-1.0434,-4.3541
1.5134,0.94155
4.541,3.27
-4.9405,2.9006
-2.3919,-7.0044
1.4441,0.54996
3.1584,3.963
-2.4101,1.6563
-2.2374,-3.8056
0.93758,-0.20838
-3.2788,1.8034
1.0198,-3.2959
-0.71112,1.7512
-0.54098,-1.1741
0.46557,-0.18034
-4.1429,0.31124
1.2301,-4.4037
1.048,4.1115
-0.59617,-0.27536
0.027225,-0.88545
-1.711,0.055521
2.3384,-1.1825
-2.0659,2.8533
-1.3404,-2.9243
3.0455,0.46492
0.24254,4.0416
-3.1249,-2.8722
0.037922,-3.2446
4.439,3.2656
-1.0768,3.7752
-4.5148,-3.6297
3.1608,-3.4186
-1.1639,4.4756
-0.76987,-3.3408
-0.11439,-0.11214
-0.37779,0.18163
0.27002,0.2859
-0.15501,-0.00057182
3.0705,0.5266
-5.2874,2.2224
-0.69644,-6.8031
0.83911,3.0675
-3.184,0.44619
-1.1466,-4.0939
0.27762,0.71542
-0.43089,0.46818
0.8514,-0.11105
-2.4692,1.1211
-0.11282,-3.764
-0.18205,1.5321
1.2312,0.8633
2.9305,1.8545
-3.9326,2.3747
-0.64446,-5.9649
3.7909,1.018
-3.937,3.4921
3.0644,-5.06
1.3334,4.4174
-0.94287,0.71588
-1.235,-1.6764
1.2196,-0.53566
0.40233,1.7097
-1.7184,-0.73706
0.41142,-1.6094
4.3298,2.4125
0.72079,5.4869
-0.030654,-1.4822
-1.2088,-0.56952
-1.7274,-2.1086
2.8836,0.53247
-0.45458,2.9712
-1.9094,-2.4201
1.1818,-1.5945
1.7407,2.023
-1.8389,0.96394
-0.5263,-2.7932
-1.2527,0.94867
2.4138,-0.93979
3.2724,3.1674
-2.3415,2.5197
-2.9853,-4.2231
1.5399,-1.33
1.4343,2.6756
0.26798,0.56414
-3.7934,-1.3283
0.66413,-3.6858
-2.5155,2.1767
-0.26554,-3.1485
3.7826,1.63
-3.3678,3.7434
-1.0759,-6.0331
1.1894,0.55975
-0.31025,2.1436
-0.64406,-1.1121
2.1183,-0.23124
-3.339,0.56591
-2.0324,-5.4303
3.6094,-0.14635
-2.009,3.7625
-2.4198,-4.0287
0.42103,-1.2476
0.38545,1.252
3.2661,1.0714
-3.8864,2.5657
-4.4495,-7.35
6.7442,-2.4703
1.4263,8.6784
-5.4598,-3.2851
2.0724,-5.5058
-4.77,4.8071
2.2257,-5.5458
5.2073,5.5541
-0.90075,4.1703
0.58995,-2.7811
3.6017,2.0272
-3.006,2.1025
-3.7482,-4.9146
2.6307,-1.2355
4.6374,5.8407
-2.0324,2.6344
-2.5482,-4.5141
1.7644,-1.7253
1.0962,2.9503
-2.7731,-0.70497
-0.011505,-4.0213
2.918,1.5896
-1.9325,1.889
-1.6697,-4.0677
-1.2123,-0.0035381
3.4559,0.13872
0.73469,3.7114
-5.9132,-1.8035
3.7593,-5.6617
-0.7964,5.9144
0.54702,-2.7643
0.88002,1.3958
1.7228,0.71599
-3.0911,1.1397
0.18742,-3.2411
0.51232,1.2236
-0.53687,-0.19425
-2.4484,-2.0685
0.92072,-2.2273
2.8603,2.3407
-1.6016,2.8013
0.663,-3.0379
0.20776,2.2697
-0.87693,0.29003
0.14391,-0.19706
0.13196,0.30332
1.0414,0.21182
-0.46948,0.71512
-0.33895,-0.65349
0.66172,-0.055886
0.26997,0.6868
-0.47758,-0.20181
2.2602,-0.60268
-0.26254,2.761
2.2358,-0.72473
0.12754,2.8945
-0.91261,-1.2694
2.6405,-0.86966
-0.98414,4.0907
-4.847,-2.6382
6.178,-2.9179
4.2692,10.245
0.045749,1.9925
-1.2815,-2.012
-2.4025,-1.6869
-0.56648,-1.774
-2.2246,0.42849
-3.1929,-2.4849
3.6833,-0.45299
-1.452,5.8224
0.8611,-2.3075
-0.70994,1.8946
0.94118,-1.2848
2.1223,1.8379
-0.50222,1.3582
1.0689,-1.2785
0.89259,1.0678
-3.5548,0.17014
2.6089,-3.2276
1.9136,4.881
-2.1628,-0.58223
-0.61935,-3.9073
3.2823,1.049
-1.3359,3.2048
-3.4838,-2.8379
4.2582,-1.7965
-1.9334,6.6773
0.80411,-3.6362
0.85422,1.6353
0.73799,1.2108
2.4131,0.86364
2.9113,2.6936
-2.8787,1.6742
-0.29686,-4.5635
1.9942,1.9958
-1.9155,1.4284
-1.169,-2.9841
-0.29527,-0.13181
0.31648,-0.25514
-1.3425,0.69288
4.2805,-0.63449
-3.6114,3.8361
-1.1522,-6.032
1.073,1.1246
0.019564,2.8238
-1.6848,-1.3817
2.8113,-0.65027
1.6503,3.7765
-1.2281,-0.82308
-0.58741,-2.2022
5.3158,1.8592
-2.8415,5.3038
-1.3017,-5.5132
1.2636,0.19342
-0.64615,2.4796
-1.0546,-2.067
-0.76393,-0.77486
1.0899,0.18307
-0.40288,2.3069
-1.7054,-1.5718
2.9496,-1.0211
1.6939,4.098
2.1963,0.10825
-1.0266,0.94536
-1.3356,-2.7181
-2.8529,-2.4837
-0.49817,-2.3862
1.7518,1.3481
-2.2817,2.1445
3.9943,-2.3422
-0.70479,4.5216
1.9366,-2.4869
-2.165,1.8286
3.4994,-2.6915
2.2454,4.9765
-3.1515,-0.61643
0.03665,-3.3658
0.13448,1.1524
-2.0026,-0.96978
-2.0781,-2.685
3.5691,-0.27385
2.6088,4.9485
-3.6238,0.074088
-1.9164,-5.2519
5.5283,-0.40615
-0.65084,5.8688
-3.3186,-4.6479
2.5538,-2.0725
-0.11776,4.8441
1.2586,-0.70597
-0.094413,1.0068
-0.86059,-1.3846
-0.53073,-0.36054
-1.4524,-0.59221
2.7706,-0.352
3.6434,3.9152
-2.3784,1.4464
-1.0485,-5.2426
-1.4173,-0.1808
-3.8284,-1.8349
-0.012606,-3.4244
1.4853,2.4885
3.0261,1.4297
-0.8138,2.1245
-4.5912,-2.9792
1.1661,-4.1031
2.4127,3.3935
-2.7378,0.99014
1.9748,-3.8409
-0.033676,2.9222
0.63184,-1.2104
3.3773,2.0466
-0.505,2.9809
-0.55084,-2.6448
-0.56307,-0.19287
-1.5577,0.053611
-0.84827,-1.4981
2.0161,0.75306
-0.63321,2.4729
-3.019,-3.0405
1.7149,-2.041
0.51884,3.4209
0.66701,-0.51413
0.94094,0.90347
1.6151,0.63857
1.2348,1.9633
-2.0145,0.85984
-2.1703,-3.0023
-0.19917,-0.82464
3.3207,1.9794
0.15426,3.2963
-3.3809,-1.8614
3.289,-2.7238
3.6869,5.3032
-5.0343,1.0984
1.3699,-6.7645
5.0705,4.9632
-2.9101,3.5681
-0.40643,-5.0396
-1.6759,0.045652
0.065011,-1.2297
-2.0488,0.38762
-2.4137,-2.5931
6.5358,0.2744
-1.4674,7.9044
-2.0551,-5.5815
1.8394,-0.85285
-0.28179,3.4726
2.1713,-1.5348
3.1806,3.7411
-3.486,1.8111
-0.64976,-5.6957
3.0986,1.4122
-3.4535,3.3124
-3.1918,-5.2936
0.99654,-1.6182
2.1881,3.4157
-0.54319,1.817
-2.701,-3.1686
-1.8919,-2.5813
2.0432,-0.78577
0.55074,3.386
2.8156,-0.22445
-1.7185,2.3824
-2.184,-3.181
-0.19615,-1.1452
4.0343,1.5348
-4.0811,4.3627
-0.13818,-5.6741
1.5944,1.6911
-2.6347,0.62556
-1.522,-3.724
5.8218,1.3882
-2.9509,6.5478
-2.8003,-6.1008
1.8537,-0.59344
4.7774,4.4331
-4.3861,3.2981
-1.5236,-7.3565
5.6164,1.761
-1.6659,5.6096
-0.9409,-5.0409
0.95915,0.40083
0.19712,0.86526
-2.7045,-0.71981
-3.7397,-2.7076
3.4665,-1.5277
3.263,5.8701
-1.6046,0.71515
-0.88754,-3.5511
0.92794,1.0029
-2.5047,1.1415
1.7797,-2.6848
1.7823,3.5957
-3.6252,1.1541
0.37021,-4.0026
1.8192,1.843
-2.8911,0.5275
3.4952,-3.4861
-2.8616,4.3993
-5.5402,-6.0179
-0.80865,-4.1609
4.3365,3.3724
-0.33622,4.1378
-0.79347,-2.1514
-3.163,-1.069
1.5971,-2.9629
1.0198,3.685
1.1683,0.46295
-0.74018,1.4397
0.31529,-2.0395
2.3741,1.4586
0.67039,2.6978
